dayst,deviceMAC,avgPwr,varPwr,maxPwr,minPwr,count,duty,crossCorr,pOcc,ct5,spk5,ct10,spk10,ct15,spk15,ct25,spk25,ct50,spk50,ct75,spk75,ct100,spk100,ct150,spk150,ct250,spk250,ct500,spk500,coffee_maker,television,blowdryer,toaster,fridge,microwave,phone_charger,curling_iron,lamp,fan,laptop_computer,exterior_lighting,router_modem,cable_box,blender,deviceType
2017-04-13 00:00:00,c098e5700162,9.644940,0.937228,16.01,5.47,12659,1.000000,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.04,0.00,0.00,Lamp
2017-04-14 00:00:00,c098e5700162,9.578946,0.910125,13.36,5.59,28385,1.000000,0.30,0.00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.04,0.00,0.00,Lamp
2017-04-16 00:00:00,c098e5700162,7.588007,9.900880,120.13,1.99,83367,0.119600,0.91,1.00,1,3,0,3,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.04,0.00,0.00,Lamp
2017-04-17 00:00:00,c098e5700162,2.303192,0.085409,4.23,1.99,136982,0.021200,0.35,1.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.04,0.00,0.00,Lamp
2017-04-22 00:00:00,c098e5700162,5.555400,10.326774,11.23,1.99,122249,0.039100,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.04,0.00,0.00,Lamp
2017-04-23 00:00:00,c098e5700162,2.312960,0.098355,4.41,1.99,96687,0.020200,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.04,0.00,0.00,Lamp
2017-03-12 00:00:00,c098e5700280,2.393558,0.451963,5.51,1.25,79403,0.892800,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,Phone charger
2017-03-15 00:00:00,c098e5700280,2.371222,0.436706,5.63,1.25,109361,0.884600,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,Phone charger
2017-03-24 00:00:00,c098e5700280,3.101341,4.389730,12.46,1.25,80853,0.887000,0.20,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,Phone charger
2017-03-25 00:00:00,c098e5700280,2.317594,0.470740,10.19,1.25,96293,0.763500,0.01,-0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,Phone charger
2017-03-31 00:00:00,c098e5700280,2.250624,0.399315,5.10,1.25,99442,0.833100,0.40,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,Phone charger
2017-04-04 00:00:00,c098e5700280,2.271510,0.407895,5.57,1.25,67074,0.838300,-0.33,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,Phone charger
2017-04-15 00:00:00,c098e5700280,2.299316,0.429358,5.24,1.25,101057,0.837200,0.04,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,Phone charger
2017-03-27 00:00:00,c098e570026b,112.241511,3456.373253,785.06,85.10,49005,0.319700,1.00,1.00,3,2,8,2,8,2,7,2,0,1,0,0,1,0,3,0,3,0,2,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-03-28 00:00:00,c098e570026b,100.140347,164.672892,710.38,87.88,77904,0.280800,0.19,0.05,16,6,8,6,8,6,8,6,0,5,0,0,2,0,7,0,7,0,5,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-03-29 00:00:00,c098e570026b,108.231904,2914.811137,720.03,79.81,83144,0.199900,-0.17,-0.26,29,8,9,8,9,8,8,8,0,8,0,0,1,0,9,0,9,0,8,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-03-30 00:00:00,c098e570026b,100.474969,121.815120,701.17,90.95,83290,0.258500,0.28,0.04,29,9,7,9,7,9,7,8,1,6,1,0,3,0,9,0,8,0,6,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-03-31 00:00:00,c098e570026b,109.045492,2913.374752,704.30,79.81,83201,0.214800,0.43,0.15,35,10,11,10,11,10,11,10,0,4,1,0,6,0,10,0,10,0,4,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-01 00:00:00,c098e570026b,107.677745,2782.901157,691.10,79.79,83035,0.218900,-0.06,0.03,34,10,0,10,0,10,1,9,2,6,4,0,5,0,10,0,9,0,6,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-02 00:00:00,c098e570026b,107.412077,2347.830480,797.89,79.79,80837,0.267600,0.34,0.04,31,12,2,12,2,12,2,12,0,8,0,0,5,0,13,0,13,0,8,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-03 00:00:00,c098e570026b,100.783454,179.805033,696.29,79.79,82480,0.262900,0.32,0.10,39,11,24,11,24,11,24,11,0,9,0,0,3,0,12,0,12,0,9,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-04 00:00:00,c098e570026b,105.485314,1849.270001,708.95,88.60,78447,0.346400,0.51,0.03,37,11,28,11,28,11,27,11,0,9,0,0,3,0,12,0,12,0,9,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-05 00:00:00,c098e570026b,108.718169,2222.387904,703.18,91.21,81087,0.257200,0.42,0.13,27,8,23,8,22,8,22,8,0,6,1,0,2,0,8,0,8,0,6,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-06 00:00:00,c098e570026b,100.203684,162.363084,694.14,89.92,70361,0.281200,0.26,0.12,23,9,9,9,9,9,10,9,1,8,1,0,2,0,9,0,9,0,8,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-07 00:00:00,c098e570026b,108.196582,2891.911912,796.20,79.79,82988,0.211400,0.33,0.11,21,7,12,7,11,7,11,7,0,5,0,1,3,0,7,0,8,0,5,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-08 00:00:00,c098e570026b,105.766009,2089.273031,718.25,79.79,83223,0.302200,0.71,0.26,40,12,26,12,25,12,24,12,0,11,0,0,2,0,13,0,13,0,11,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-09 00:00:00,c098e570026b,105.283948,1646.062104,768.07,89.03,83500,0.358300,0.48,0.18,41,7,23,7,21,7,20,7,0,5,0,0,2,0,7,0,7,0,5,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-10 00:00:00,c098e570026b,108.171841,1880.963103,703.61,79.79,83547,0.312900,0.34,0.15,40,7,19,7,19,7,18,7,0,7,0,1,2,0,8,0,9,0,7,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-11 00:00:00,c098e570026b,107.780282,2019.068620,792.67,91.64,82785,0.313100,0.28,-0.33,47,9,14,9,13,9,15,8,3,7,3,0,4,0,9,0,8,0,7,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-12 00:00:00,c098e570026b,108.020788,1953.082939,782.39,82.86,82818,0.295900,0.25,0.15,28,6,15,6,14,6,13,6,0,5,1,0,1,0,6,0,6,0,5,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-13 00:00:00,c098e570026b,101.169887,133.148523,710.76,86.96,82459,0.289300,0.09,0.05,36,9,9,9,9,9,9,9,0,8,0,1,2,0,9,0,10,0,8,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-14 00:00:00,c098e570026b,108.306733,2108.571746,714.14,83.17,78538,0.291300,0.24,0.13,33,8,15,8,15,8,15,8,1,6,1,0,3,0,8,0,8,0,6,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-15 00:00:00,c098e570026b,108.537479,1581.290425,693.68,85.84,80360,0.375800,0.43,0.19,28,8,14,8,14,8,14,8,0,5,0,0,3,0,8,0,8,0,5,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-16 00:00:00,c098e570026b,101.147460,102.389090,707.86,91.15,82235,0.345300,0.42,0.08,44,5,25,5,25,5,25,5,0,3,1,0,3,0,6,0,6,0,3,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-17 00:00:00,c098e570026b,109.134512,2176.032599,664.52,91.75,82871,0.308400,0.34,0.04,27,6,10,6,10,6,11,6,1,5,2,0,3,0,7,0,7,0,5,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-18 00:00:00,c098e570026b,108.695298,1974.049491,708.98,86.93,82981,0.289200,NULL,NULL,28,7,10,7,10,7,9,7,0,7,0,0,0,0,7,0,7,0,7,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-04-19 00:00:00,c098e570026b,107.993598,621.023037,668.48,99.85,3728,0.141600,NULL,NULL,20,4,2,4,2,4,2,4,0,3,0,0,2,0,5,0,5,0,3,0,0.78,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fridge
2017-03-31 00:00:00,c098e570021f,19.941442,44.205347,120.13,7.90,9954,0.999700,0.86,0.00,57,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-02 00:00:00,c098e570021f,13.165844,1.683500,18.55,8.38,11696,0.999800,0.00,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-03 00:00:00,c098e570021f,13.335331,1.579167,18.20,8.66,16478,0.999900,0.04,0.00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-05 00:00:00,c098e570021f,13.162368,2.490656,120.13,3.32,14834,1.000000,0.69,0.00,18,3,2,3,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-07 00:00:00,c098e570021f,13.102904,2.444267,120.13,6.65,14573,0.999900,0.04,0.00,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-08 00:00:00,c098e570021f,13.407593,2.012067,17.44,8.12,1393,0.999300,0.00,0.00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-09 00:00:00,c098e570021f,13.070439,1.655109,18.72,8.15,9885,0.999900,-0.60,0.00,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-10 00:00:00,c098e570021f,13.315427,1.805617,18.46,8.66,12041,0.999800,-0.45,0.00,26,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-11 00:00:00,c098e570021f,13.309777,3.549416,120.13,8.89,6671,0.999700,0.68,0.00,23,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-13 00:00:00,c098e570021f,13.318454,2.820335,120.13,7.87,10781,0.999700,-1.00,0.00,23,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-14 00:00:00,c098e570021f,13.247831,2.591438,120.13,8.86,10991,0.999800,-0.92,0.00,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-15 00:00:00,c098e570021f,13.340864,4.658721,120.13,8.66,7544,0.999700,-1.00,0.00,13,2,0,2,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-16 00:00:00,c098e570021f,13.695150,8.019647,120.13,9.32,1799,0.999400,0.00,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-17 00:00:00,c098e570021f,13.267281,1.763552,19.51,8.80,10191,0.999800,-0.61,0.00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-04-18 00:00:00,c098e570021f,13.014414,1.712863,17.32,8.78,1187,1.000000,NULL,NULL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Lamp
2017-03-01 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,15152,0.000000,0.47,0.00,31,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-03 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,23084,0.000000,0.68,0.00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-04 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,35510,0.000000,0.00,0.00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-06 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,46652,0.000000,0.83,0.00,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-07 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,57682,0.000000,0.21,0.00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-08 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,60348,0.000000,0.50,0.00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-09 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,56811,0.000000,0.44,0.00,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-11 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,54696,0.000000,0.57,0.00,17,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-12 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,60368,0.000000,0.00,0.00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-13 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,63278,0.000000,-0.07,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-15 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,59300,0.000000,0.40,0.00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-17 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,41141,0.000000,0.23,0.00,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-18 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,32790,0.000000,0.26,0.00,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-20 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,31964,0.000000,0.17,0.00,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-22 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,28254,0.000000,0.67,0.00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-24 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,79398,0.000000,-0.21,0.00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-26 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,136053,0.000000,0.22,0.00,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-28 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,139351,0.000000,0.48,0.00,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-29 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,136185,0.000000,0.64,0.00,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-03-31 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,144205,0.000000,0.29,0.00,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-01 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,119460,0.000000,0.20,0.00,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-03 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,139955,0.000000,0.69,0.00,68,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-04 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,135681,0.000000,0.49,0.00,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-05 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,132130,0.000000,0.64,0.00,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-06 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,127327,0.000000,0.39,1.00,22,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-07 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,125393,0.000000,0.30,0.00,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-08 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,122652,0.000000,0.64,0.00,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-09 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,120675,0.000000,0.44,0.00,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-11 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,58125,0.000000,0.30,0.00,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-12 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,37853,0.000000,0.23,0.00,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-13 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,98471,0.000000,0.04,0.00,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-15 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,135921,0.000000,0.00,0.00,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-16 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,128475,0.000000,0.21,1.00,9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
2017-04-17 00:00:00,c098e5700163,0.000000,0.000000,0.00,0.00,116716,0.000000,0.12,0.00,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Router/Modem
