id,avgPwr,varPwr,maxPwr,minPwr,duty,ct5,spk5,ct10,spk10,ct15,spk15,ct25,spk25,ct50,spk50,ct75,spk75,ct100,spk100,ct150,spk150,ct250,spk250,ct500,spk500,deviceType
211,6.33261793981,0.746633223937,9.93,2.91,0.941956018519,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.35915115741,0.765088307244,10.19,2.52,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,3.31140497685,10.1335826615,9.59,0.0,0.504583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,2.74461296296,9.96661546131,9.82,0.0,0.411585648148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.2543037037,0.74808635082,10.02,2.55,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.23686851852,0.760345670676,10.19,2.72,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.27759340278,0.756443288151,9.93,2.89,0.93349537037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.28628657407,0.752010073894,9.96,1.9,0.93224537037,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.27498113426,0.755408761218,10.19,2.58,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.30445914352,0.755168776919,10.36,2.83,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.31270011574,0.752760803125,10.13,2.52,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.22094143519,0.760037148422,10.7,2.75,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.22589467593,0.755513537518,9.85,2.52,0.931423611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.25941655093,0.759552040374,9.85,1.92,0.935543981481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.27086111111,0.754877483025,9.99,2.6,0.928958333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.24778553241,0.749954081087,9.74,2.24,0.942048611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,5.49733912037,4.7875288387,9.99,0.0,0.814386574074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,2.14723680556,9.1257568717,9.79,0.0,0.323831018519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,5.58318518519,4.30775147265,9.74,0.0,0.841990740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,4.03323773148,9.40237850552,9.96,0.0,0.597789351852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.23283865741,0.746850715172,9.82,2.77,0.936770833333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.22002800926,0.74926581866,9.96,2.46,0.922094907407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.21534814815,0.744967672774,9.82,2.43,0.934872685185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.21747280093,0.752696702385,9.99,2.55,0.920324074074,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.25911666667,0.749972335463,10.3,2.24,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.254215625,0.749183993552,10.27,2.41,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.20493819444,0.970098331828,9.96,0.0,0.917696759259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.23595497685,0.764478104223,10.16,2.41,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.24321585648,0.759788881647,9.82,2.6,0.93724537037,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.23120914352,0.758475370148,10.1,2.58,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.23284398148,0.762889916399,9.91,2.18,0.926921296296,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
211,6.26122905093,0.760663671147,9.76,0.0,0.943888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,9.75297372685,101.55254292,24.9,0.0,0.485451388889,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0289271991,1.5539527785,25.1,13.68,1.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.9813322917,1.54872899699,24.87,13.11,1.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0267100694,1.73257654326,25.4,0.0,0.999548611111,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.9844489583,1.90890586533,25.5,0.0,0.999201388889,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,11.5338732639,98.2769916587,24.97,0.0,0.577384259259,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,3.27880381944,55.0346663828,24.44,0.0,0.164039351852,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0024407407,1.86389960066,25.07,0.0,0.999212962963,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.9351049769,1.56827225287,25.1,14.14,1.0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.9779653935,1.57250081755,24.97,14.34,1.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.9915563657,2.27786462518,25.17,0.0,0.998171296296,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0378436343,1.5834570156,27.06,13.65,1.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0169263889,1.56501862004,25.53,13.11,1.0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0189686343,1.54391397216,25.17,14.28,1.0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0304313657,1.55395026184,25.53,14.34,1.0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0084174769,1.56952283011,25.96,13.41,1.0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0186755787,1.57559229568,24.77,13.31,1.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0763892361,1.56672016493,26.39,14.18,1.0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0975738426,1.66954938228,26.59,14.14,1.0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0801372685,1.56453177977,25.17,14.18,1.0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.075253588,1.55385812319,25.13,14.18,1.0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.080890625,1.57759761072,25.27,13.55,1.0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0128511574,1.59161767877,25.1,13.41,1.0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.021665625,1.57979731944,25.03,14.18,1.0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.8857325231,6.01696352128,25.53,0.0,0.988958333333,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0563207176,1.70913679506,25.36,5.01,1.0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.06245625,1.54419575387,25.5,14.38,1.0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0829752315,1.55528183318,25.43,14.11,1.0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.2201810185,1.70634530982,25.9,13.31,1.0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.1147864583,1.64806832246,25.5,13.21,1.0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.1569309028,1.67668230402,25.73,13.91,1.0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.158753125,1.68422064785,25.86,13.15,1.0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.4272070602,14.926503902,25.7,0.0,0.965856481481,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.7016479167,9.93648786076,25.63,0.0,0.978993055556,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0853202546,2.96237721688,25.56,0.0,0.996712962963,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.1460040509,1.63568808216,25.23,13.31,1.0,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.1159398148,1.63230005193,25.93,13.78,1.0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.1318797454,1.63329993531,25.33,14.14,1.0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.1906418981,1.624207,25.27,13.88,1.0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.2403831019,1.62612663564,25.23,14.21,1.0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.4624849537,1.91932235973,26.06,0.0,0.999768518519,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,21.158928125,1.80786966474,26.49,0.0,0.99974537037,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.1942289352,1.70170795407,25.4,13.78,1.0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.4693069444,1.59032190856,24.93,13.98,1.0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.3269769676,1.50988997123,24.7,14.54,1.0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.3641424769,1.50357713502,24.8,13.68,1.0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.4182622685,1.51412979047,24.2,13.91,1.0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.613115162,1.88691902377,25.17,0.0,0.999189814815,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,20.0175471065,3.49643879234,25.76,0.0,0.995925925926,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.3323688657,4.3627029313,24.73,0.0,0.992488425926,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.3708072917,1.47176138416,24.17,14.38,1.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.3386077546,1.48791523179,24.7,14.54,1.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.3694733796,1.92236047036,24.4,0.0,0.998784722222,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.1512446759,7.27969813597,24.6,0.0,0.984398148148,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,19.5354490741,1.52975586315,25.96,14.67,1.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,2.93339212963,50.0057737851,24.53,0.0,0.147708333333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,3.43482060185,59.2850901229,25.66,0.0,0.166747685185,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,4.70220902778,72.7006848933,24.63,0.0,0.234097222222,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,5.11650150463,76.8676116668,23.97,0.0,0.255046296296,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
212,2.10599652778,38.2595323032,23.87,0.0,0.104247685185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
213,26.9329077546,9954.462541,1396.34,0.0,0.00555555555556,21,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,RouterModemSwitch
213,27.4254158565,9855.1560832,1392.96,13.03,0.00556712962963,10,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,RouterModemSwitch
214,0.055621875,0.639390467438,13.7,0.0,0.00487268518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,2.11165046296,19.478364644,15.93,0.0,0.188240740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.656439699074,6.96015597588,15.24,0.0,0.058900462963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,2.13760150463,19.5224205192,14.96,0.0,0.191446759259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.940205324074,9.53912903192,14.7,0.0,0.0856481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.0367346064815,0.423221028177,13.56,0.0,0.00321759259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.0908224537037,1.0175527495,14.1,0.0,0.00810185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,3.96214131944,29.0830451798,15.39,0.0,0.353969907407,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.0100388888889,0.113468688302,12.61,0.0,0.000891203703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.0418644675926,0.463523235566,14.04,0.0,0.00380787037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.00592361111111,0.0621437302758,12.27,0.0,0.00056712962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.0141972222222,0.1664665824,13.84,0.0,0.00121527777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,2.47286041667,22.3902325588,15.07,0.0,0.216284722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,8.86790925926,23.2366225408,15.22,0.0,0.77775462963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,8.86170798611,23.3846920006,16.22,0.0,0.776423611111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,3.07909791667,25.4974764062,15.1,0.0,0.273460648148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,1.43107523148,14.2329396587,15.42,0.0,0.126979166667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,1.08641886574,11.2957221327,14.79,0.0,0.0954398148148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.401947106481,4.47270186271,14.9,0.0,0.0352314814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.0187782407407,0.213147352212,13.59,0.0,0.00167824074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.0443479166667,0.518544382658,14.81,0.0,0.00384259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.893290162037,9.39883018988,15.04,0.0,0.078912037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.390481134259,4.25498660763,14.39,0.0,0.0349189814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.00928634259259,0.107091173563,12.81,0.0,0.000810185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.0138600694444,0.158882679725,13.3,0.0,0.00121527777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,0.0156376157407,0.182985440668,13.3,0.0,0.00134259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,10.5766769676,20.1217315304,17.56,0.0,0.854791666667,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.2491155093,1.50889892832,18.48,0.0,0.999050925926,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.2440646991,1.36211679882,17.53,7.06,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.3457356481,1.30935967641,19.45,7.21,1.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.3376844907,1.36401016619,18.02,7.35,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.092197338,1.4420850224,17.22,6.49,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.6327811343,1.34288502571,16.96,3.43,1.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.679218287,1.31914746994,17.16,6.92,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.6949271991,1.36007878868,17.56,6.72,1.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.6499570602,1.39609599468,18.65,0.0,0.999756944444,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.670552662,1.35890700359,16.9,6.81,1.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.724296412,1.3090702295,18.1,6.86,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,10.0124375,17.5974436257,16.67,0.0,0.859224537037,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.5697076389,2.68624552795,17.16,0.0,0.989513888889,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.6704251157,1.38784463293,17.27,0.0,0.9996875,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.7441755787,1.30216170227,17.99,6.32,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.4701445602,4.79970108906,16.22,0.0,0.973865740741,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,5.7198494213,34.9420936359,16.82,0.0,0.488020833333,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,3.807003125,30.9296221264,16.3,0.0,0.322233796296,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,4.39378958333,33.0760028567,18.16,0.0,0.372141203704,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.4900986111,1.35083387916,16.33,6.29,1.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.790405787,1.30102702284,16.99,6.92,1.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,11.8544334491,2.07628748226,16.85,0.0,0.99443287037,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.1635774306,1.38637863833,18.36,6.01,1.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.1293023148,1.34824379796,18.99,6.89,1.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.1667024306,1.31040721516,18.99,7.15,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.1767208333,1.54986055262,18.53,0.0,0.998668981481,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.1841081019,1.31499891285,17.33,6.66,1.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.1484511574,1.33617461266,18.05,6.69,1.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
214,12.2274540509,1.33774956328,17.42,0.0,0.999988425926,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,3.37910381944,70.8449658253,28.6,0.0,0.139085648148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.4047414352,1.39532194935,30.88,19.25,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.1859967593,1.39240517314,30.06,19.34,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.3043328704,1.44913425864,30.24,18.61,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.3020329861,1.15555740053,29.15,19.69,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.1038247685,1.10876285031,28.66,19.69,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.1316413194,1.10628934889,28.83,19.31,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.1485767361,1.11494804261,28.92,19.69,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.1946534722,1.12071832205,28.48,19.98,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.1854140046,1.1840017499,28.83,19.6,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.2988231481,1.33122973076,30.53,19.54,1.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.2016763889,1.24074694204,30.03,19.48,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.2128173611,1.33428838887,33.96,19.07,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.1973541667,1.24795873336,31.47,19.81,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,23.7846650463,3.71960052669,30.41,0.0,0.995694444444,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.1551633102,1.52363953583,29.21,18.72,1.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,23.9740545139,1.60502557828,30.3,0.0,0.999768518519,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.014809838,1.47211256569,30.33,18.75,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.12176875,1.49850944097,30.91,19.07,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,23.9921863426,1.49124960879,30.06,18.84,1.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,23.9443128472,1.54277904634,31.35,18.63,1.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,23.8344702546,1.51143959668,29.42,19.02,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,23.9542956019,1.5119407029,32.14,18.78,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
215,24.0794962963,1.48751577175,31.2,18.96,1.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RouterModemSwitch
